# Every sprite in Celeste's atlases, generated -- see docs/celeste-assets.md.
# The dump mirrors this: celeste_graphics_dump/Graphics/Atlases/<atlas>/<path>.png
# frame is the untrimmed size the game draws; trim is the part actually stored.
atlas	path	frameW	frameH	trimX	trimY	trimW	trimH
Gameplay	characters/badeline/runSlow10	32	32	7	19	14	13
Gameplay	characters/badeline/runSlow11	32	32	7	20	14	12
Gameplay	characters/badeline/runStumble00	32	32	7	22	15	10
Gameplay	characters/badeline/runStumble01	32	32	7	24	14	8
Gameplay	characters/badeline/runStumble02	32	32	7	23	14	9
Gameplay	characters/badeline/runStumble03	32	32	7	22	14	10
Gameplay	characters/badeline/runStumble04	32	32	7	20	14	12
Gameplay	characters/badeline/runStumble05	32	32	7	20	14	12
Gameplay	characters/badeline/runStumble06	32	32	7	21	14	11
Gameplay	characters/badeline/runStumble07	32	32	7	21	14	11
Gameplay	characters/badeline/runStumble08	32	32	7	21	14	11
Gameplay	characters/badeline/runStumble09	32	32	7	21	14	11
Gameplay	characters/badeline/runStumble10	32	32	7	19	16	13
Gameplay	characters/badeline/runStumble11	32	32	7	20	16	12
Gameplay	characters/badeline/sleep00	32	32	8	15	13	17
Gameplay	characters/badeline/sleep01	32	32	8	16	14	16
Gameplay	characters/badeline/sleep02	32	32	8	16	14	16
Gameplay	characters/badeline/sleep03	32	32	6	15	16	17
Gameplay	characters/badeline/sleep04	32	32	7	14	15	18
Gameplay	characters/badeline/sleep05	32	32	7	14	15	18
Gameplay	characters/badeline/sleep06	32	32	7	14	15	18
Gameplay	characters/badeline/sleep07	32	32	7	14	15	18
Gameplay	characters/badeline/sleep08	32	32	7	14	15	18
Gameplay	characters/badeline/sleep09	32	32	7	14	15	18
Gameplay	characters/badeline/sleep10	32	32	7	14	15	18
Gameplay	characters/badeline/sleep11	32	32	7	15	15	17
Gameplay	characters/badeline/sleep12	32	32	7	15	15	17
Gameplay	characters/badeline/sleep13	32	32	7	16	15	16
Gameplay	characters/badeline/sleep14	32	32	7	17	15	15
Gameplay	characters/badeline/sleep15	32	32	7	19	15	13
Gameplay	characters/badeline/sleep16	32	32	7	18	15	14
Gameplay	characters/badeline/sleep17	32	32	7	18	15	14
Gameplay	characters/badeline/sleep18	32	32	7	18	15	14
Gameplay	characters/badeline/sleep19	32	32	7	18	15	14
Gameplay	characters/badeline/sleep20	32	32	7	18	15	14
Gameplay	characters/badeline/sleep21	32	32	7	18	15	14
Gameplay	characters/badeline/sleep22	32	32	7	18	15	14
Gameplay	characters/badeline/sleep23	32	32	7	18	15	14
Gameplay	characters/badeline/slide00	32	32	8	24	15	8
Gameplay	characters/badeline/slide01	32	32	9	24	15	8
Gameplay	characters/badeline/slide02	32	32	9	24	15	8
Gameplay	characters/badeline/spawn00	32	32	0	0	32	32
Gameplay	characters/badeline/spawn01	32	32	11	13	10	10
Gameplay	characters/badeline/spawn02	32	32	6	9	21	17
Gameplay	characters/badeline/spawn03	32	32	3	8	28	21
Gameplay	characters/badeline/spawn04	32	32	3	9	28	20
Gameplay	characters/badeline/spawn05	32	32	8	10	16	19
Gameplay	characters/badeline/spawn06	32	32	8	10	18	19
Gameplay	characters/badeline/spawn07	32	32	8	9	17	20
Gameplay	characters/badeline/spawn08	32	32	8	16	14	13
Gameplay	characters/badeline/spawn09	32	32	8	16	14	13
Gameplay	characters/badeline/spawn10	32	32	8	17	14	13
Gameplay	characters/badeline/spawn11	32	32	8	17	14	13
Gameplay	characters/badeline/spawn12	32	32	9	19	13	12
Gameplay	characters/badeline/spawn13	32	32	9	19	13	12
Gameplay	characters/badeline/spawn14	32	32	8	20	13	12
Gameplay	characters/badeline/spin00	32	32	9	16	11	16
Gameplay	characters/badeline/spin01	32	32	10	16	10	16
Gameplay	characters/badeline/spin02	32	32	8	16	12	16
Gameplay	characters/badeline/spin03	32	32	9	16	12	16
Gameplay	characters/badeline/spin04	32	32	10	16	11	16
Gameplay	characters/badeline/spin05	32	32	10	16	12	16
Gameplay	characters/badeline/spin06	32	32	10	16	13	16
Gameplay	characters/badeline/spin07	32	32	10	16	13	16
Gameplay	characters/badeline/spin08	32	32	11	16	11	16
Gameplay	characters/badeline/spin09	32	32	11	16	12	16
Gameplay	characters/badeline/spin10	32	32	10	16	14	16
Gameplay	characters/badeline/spin11	32	32	9	16	14	16
Gameplay	characters/badeline/spin12	32	32	9	16	15	16
Gameplay	characters/badeline/spin13	32	32	8	16	14	16
Gameplay	characters/badeline/tired00	32	32	8	23	13	9
Gameplay	characters/badeline/tired01	32	32	8	24	13	8
Gameplay	characters/badeline/tired02	32	32	8	23	13	9
Gameplay	characters/badeline/tired03	32	32	8	22	13	10
Gameplay	characters/badeline/walk00	32	32	7	20	14	12
Gameplay	characters/badeline/walk01	32	32	7	21	14	11
Gameplay	characters/badeline/walk02	32	32	7	21	14	11
Gameplay	characters/badeline/walk03	32	32	7	21	14	11
Gameplay	characters/badeline/walk04	32	32	7	20	14	12
Gameplay	characters/badeline/walk05	32	32	7	20	14	12
Gameplay	characters/badeline/walk06	32	32	7	21	14	11
Gameplay	characters/badeline/walk07	32	32	7	21	14	11
Gameplay	characters/badeline/walk08	32	32	7	21	14	11
Gameplay	characters/badeline/walk09	32	32	7	21	14	11
Gameplay	characters/badeline/walk10	32	32	7	20	14	12
Gameplay	characters/badeline/walk11	32	32	7	20	14	12
Gameplay	characters/badelineBoss/beam00	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam01	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam02	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam03	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam04	128	32	0	6	128	11
Gameplay	characters/badelineBoss/beam05	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam06	128	32	0	9	128	8
Gameplay	characters/badelineBoss/beam07	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam08	128	32	0	15	128	12
Gameplay	characters/badelineBoss/beam09	128	32	0	15	128	13
Gameplay	characters/badelineBoss/beam10	128	32	0	15	128	12
Gameplay	characters/badelineBoss/beam11	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam12	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam13	128	32	0	15	128	2
Gameplay	characters/badelineBoss/beam14	128	32	0	11	128	9
Gameplay	characters/badelineBoss/beam15	128	32	0	10	128	12
Gameplay	characters/badelineBoss/beam16	128	32	0	10	128	13
Gameplay	characters/badelineBoss/beam17	128	32	0	9	128	14
Gameplay	characters/badelineBoss/beam18	128	32	23	9	96	14
Gameplay	characters/badelineBoss/beam19	128	32	0	0	128	32
Gameplay	characters/badelineBoss/beam20	128	32	0	16	128	1
Gameplay	characters/badelineBoss/beam21	128	32	0	0	128	32
Gameplay	characters/badelineBoss/beam22	128	32	0	16	128	1
Gameplay	characters/badelineBoss/beam23	128	32	0	0	128	32
Gameplay	characters/badelineBoss/beam24	128	32	0	16	128	1
Gameplay	characters/badelineBoss/beam25	128	32	0	0	128	32
Gameplay	characters/badelineBoss/beam26	128	32	0	9	128	15
Gameplay	characters/badelineBoss/beam27	128	32	0	10	128	15
Gameplay	characters/badelineBoss/beam28	128	32	1	9	125	16
Gameplay	characters/badelineBoss/beam29	128	32	6	9	122	15
Gameplay	characters/badelineBoss/beam30	128	32	0	10	128	14
Gameplay	characters/badelineBoss/beam31	128	32	0	8	128	16
Gameplay	characters/badelineBoss/beam32	128	32	2	8	112	15
Gameplay	characters/badelineBoss/beam33	128	32	6	8	99	14
Gameplay	characters/badelineBoss/beam34	128	32	7	8	95	12
Gameplay	characters/badelineBoss/beam35	128	32	97	8	2	2
Gameplay	characters/badelineBoss/beam36	128	32	96	9	2	1
Gameplay	characters/badelineBoss/beamStart00	32	32	5	4	21	23
Gameplay	characters/badelineBoss/beamStart01	32	32	9	7	19	20
Gameplay	characters/badelineBoss/beamStart02	32	32	8	5	19	23
Gameplay	characters/badelineBoss/beamStart03	32	32	8	4	17	24
Gameplay	characters/badelineBoss/beamStart04	32	32	8	6	16	22
Gameplay	characters/badelineBoss/boss00	96	96	29	35	38	41
Gameplay	characters/badelineBoss/boss01	96	96	29	33	38	43
Gameplay	characters/badelineBoss/boss02	96	96	30	32	38	45
Gameplay	characters/badelineBoss/boss03	96	96	30	32	40	45
Gameplay	characters/badelineBoss/boss04	96	96	29	32	39	46
Gameplay	characters/badelineBoss/boss05	96	96	29	33	39	46
Gameplay	characters/badelineBoss/boss06	96	96	29	35	38	45
Gameplay	characters/badelineBoss/boss07	96	96	29	33	38	45
Gameplay	characters/badelineBoss/boss08	96	96	30	32	38	47
Gameplay	characters/badelineBoss/boss09	96	96	30	32	40	48
Gameplay	characters/badelineBoss/boss10	96	96	29	32	39	42
Gameplay	characters/badelineBoss/boss100	96	96	37	33	23	30
Gameplay	characters/badelineBoss/boss101	96	96	40	33	19	29
Gameplay	characters/badelineBoss/boss102	96	96	39	34	20	28
Gameplay	characters/badelineBoss/boss103	96	96	39	39	20	23
Gameplay	characters/badelineBoss/boss104	96	96	35	44	24	18
Gameplay	characters/badelineBoss/boss105	96	96	36	47	23	15
Gameplay	characters/badelineBoss/boss106	96	96	37	49	20	13
Gameplay	characters/badelineBoss/boss107	96	96	38	49	19	13
Gameplay	characters/badelineBoss/boss108	96	96	40	49	16	13
Gameplay	characters/badelineBoss/boss109	96	96	40	49	16	13
Gameplay	characters/badelineBoss/boss11	96	96	29	33	39	42
Gameplay	characters/badelineBoss/boss110	96	96	40	49	15	13
Gameplay	characters/badelineBoss/boss111	96	96	40	49	15	13
Gameplay	characters/badelineBoss/boss112	96	96	40	49	15	13
Gameplay	characters/badelineBoss/boss113	96	96	40	49	15	13
Gameplay	characters/badelineBoss/boss114	96	96	40	49	15	13
Gameplay	characters/badelineBoss/boss115	96	96	40	49	15	13
Gameplay	characters/badelineBoss/boss116	96	96	40	49	15	13
Gameplay	characters/badelineBoss/boss12	96	96	29	35	38	41
Gameplay	characters/badelineBoss/boss13	96	96	29	33	38	43
Gameplay	characters/badelineBoss/boss14	96	96	30	32	38	45
Gameplay	characters/badelineBoss/boss15	96	96	30	32	40	45
Gameplay	characters/badelineBoss/boss16	96	96	29	32	39	46
Gameplay	characters/badelineBoss/boss17	96	96	29	33	39	46
Gameplay	characters/badelineBoss/boss18	96	96	30	34	38	46
Gameplay	characters/badelineBoss/boss19	96	96	30	33	38	45
Gameplay	characters/badelineBoss/boss20	96	96	30	32	38	47
Gameplay	characters/badelineBoss/boss21	96	96	28	31	40	49
Gameplay	characters/badelineBoss/boss22	96	96	24	31	54	43
Gameplay	characters/badelineBoss/boss23	96	96	29	33	39	42
Gameplay	characters/badelineBoss/boss24	96	96	29	35	38	41
Gameplay	characters/badelineBoss/boss25	96	96	29	33	38	43
Gameplay	characters/badelineBoss/boss26	96	96	30	32	38	45
Gameplay	characters/badelineBoss/boss27	96	96	30	32	40	45
Gameplay	characters/badelineBoss/boss28	96	96	29	32	39	46
Gameplay	characters/badelineBoss/boss29	96	96	29	33	39	46
Gameplay	characters/badelineBoss/boss30	96	96	29	35	38	45
Gameplay	characters/badelineBoss/boss31	96	96	29	33	38	43
Gameplay	characters/badelineBoss/boss32	96	96	30	32	38	44
Gameplay	characters/badelineBoss/boss33	96	96	30	32	40	45
Gameplay	characters/badelineBoss/boss34	96	96	29	32	39	45
Gameplay	characters/badelineBoss/boss35	96	96	29	33	39	45
Gameplay	characters/badelineBoss/boss36	96	96	29	35	38	44
Gameplay	characters/badelineBoss/boss37	96	96	29	33	38	47
Gameplay	characters/badelineBoss/boss38	96	96	31	32	38	44
Gameplay	characters/badelineBoss/boss39	96	96	30	32	40	44
Gameplay	characters/badelineBoss/boss40	96	96	24	32	39	45
Gameplay	characters/badelineBoss/boss41	96	96	22	33	44	44
Gameplay	characters/badelineBoss/boss42	96	96	21	35	46	43
Gameplay	characters/badelineBoss/boss43	96	96	20	33	47	46
Gameplay	characters/badelineBoss/boss44	96	96	30	32	38	48
Gameplay	characters/badelineBoss/boss45	96	96	30	32	40	44
Gameplay	characters/badelineBoss/boss46	96	96	29	35	38	41
Gameplay	characters/badelineBoss/boss47	96	96	29	33	38	43
Gameplay	characters/badelineBoss/boss48	96	96	30	32	38	45
Gameplay	characters/badelineBoss/boss49	96	96	28	31	40	46
Gameplay	characters/badelineBoss/boss50	96	96	29	31	39	47
Gameplay	characters/badelineBoss/boss51	96	96	29	32	39	47
Gameplay	characters/badelineBoss/boss52	96	96	30	33	38	47
Gameplay	characters/badelineBoss/boss53	96	96	30	32	38	44
Gameplay	characters/badelineBoss/boss54	96	96	30	30	38	46
Gameplay	characters/badelineBoss/boss55	96	96	28	30	40	47
Gameplay	characters/badelineBoss/boss56	96	96	29	30	39	47
Gameplay	characters/badelineBoss/boss57	96	96	29	31	39	47
Gameplay	characters/badelineBoss/boss58	96	96	30	32	38	47
Gameplay	characters/badelineBoss/boss59	96	96	30	31	38	49
Gameplay	characters/badelineBoss/boss60	96	96	29	30	39	47
Gameplay	characters/badelineBoss/boss61	96	96	29	31	39	47
Gameplay	characters/badelineBoss/boss62	96	96	30	32	38	47
Gameplay	characters/badelineBoss/boss63	96	96	30	31	38	49
Gameplay	characters/badelineBoss/boss64	96	96	26	32	38	44
Gameplay	characters/badelineBoss/boss65	96	96	25	32	40	44
Gameplay	characters/badelineBoss/boss66	96	96	28	29	39	48
Gameplay	characters/badelineBoss/boss67	96	96	29	33	39	44
Gameplay	characters/badelineBoss/boss68	96	96	29	35	38	43
Gameplay	characters/badelineBoss/boss69	96	96	29	33	38	46
Gameplay	characters/badelineBoss/boss70	96	96	29	35	38	30
Gameplay	characters/badelineBoss/boss71	96	96	30	36	36	28
Gameplay	characters/badelineBoss/boss72	96	96	27	35	38	31
Gameplay	characters/badelineBoss/boss73	96	96	25	28	45	45
Gameplay	characters/badelineBoss/boss74	96	96	23	27	49	46
Gameplay	characters/badelineBoss/boss75	96	96	22	26	52	48
Gameplay	characters/badelineBoss/boss76	96	96	21	26	54	49
Gameplay	characters/badelineBoss/boss77	96	96	21	26	55	50
Gameplay	characters/badelineBoss/boss78	96	96	30	34	38	30
Gameplay	characters/badelineBoss/boss79	96	96	29	35	38	30
Gameplay	characters/badelineBoss/boss80	96	96	34	34	28	29
Gameplay	characters/badelineBoss/boss81	96	96	31	35	34	28
Gameplay	characters/badelineBoss/boss82	96	96	30	33	36	30
Gameplay	characters/badelineBoss/boss83	96	96	29	33	38	30
Gameplay	characters/badelineBoss/boss84	96	96	38	34	22	29
Gameplay	characters/badelineBoss/boss85	96	96	37	35	24	28
Gameplay	characters/badelineBoss/boss86	96	96	39	33	20	30
Gameplay	characters/badelineBoss/boss87	96	96	39	33	20	30
Gameplay	characters/badelineBoss/boss88	96	96	39	33	21	30
Gameplay	characters/badelineBoss/boss89	96	96	38	34	22	29
Gameplay	characters/badelineBoss/boss90	96	96	39	35	20	28
Gameplay	characters/badelineBoss/boss91	96	96	39	33	20	30
Gameplay	characters/badelineBoss/boss92	96	96	39	33	21	30
Gameplay	characters/badelineBoss/boss93	96	96	38	34	22	29
Gameplay	characters/badelineBoss/boss94	96	96	39	35	20	28
Gameplay	characters/badelineBoss/boss95	96	96	39	33	20	30
Gameplay	characters/badelineBoss/boss96	96	96	39	33	21	30
Gameplay	characters/badelineBoss/boss97	96	96	38	34	22	29
Gameplay	characters/badelineBoss/boss98	96	96	39	35	20	28
Gameplay	characters/badelineBoss/boss99	96	96	39	33	20	30
Gameplay	characters/badelineBoss/calm_white	96	96	40	49	15	13
Gameplay	characters/badelineBoss/charge00	96	96	29	35	38	30
Gameplay	characters/badelineBoss/charge01	96	96	30	33	38	31
Gameplay	characters/badelineBoss/charge02	96	96	30	32	38	32
Gameplay	characters/badelineBoss/charge03	96	96	28	31	40	32
Gameplay	characters/badelineBoss/charge04	96	96	29	31	39	32
Gameplay	characters/badelineBoss/charge05	96	96	29	32	39	31
Gameplay	characters/badelineBoss/charge06	96	96	30	33	38	30
Gameplay	characters/badelineBoss/charge07	96	96	30	32	38	31
Gameplay	characters/badelineBoss/charge08	96	96	30	30	38	32
Gameplay	characters/badelineBoss/charge09	96	96	28	30	40	32
Gameplay	characters/badelineBoss/charge10	96	96	29	30	39	32
Gameplay	characters/badelineBoss/charge11	96	96	29	31	39	31
Gameplay	characters/badelineBoss/charge12	96	96	30	32	38	30
Gameplay	characters/badelineBoss/charge13	96	96	30	31	38	31
Gameplay	characters/badelineBoss/charge14	96	96	29	30	39	32
Gameplay	characters/badelineBoss/charge15	96	96	29	31	39	31
Gameplay	characters/badelineBoss/charge16	96	96	30	32	38	30
Gameplay	characters/badelineBoss/charge17	96	96	30	31	38	31
Gameplay	characters/badelineBoss/charge18	96	96	30	32	38	31
Gameplay	characters/badelineBoss/charge19	96	96	30	30	38	32
Gameplay	characters/badelineBoss/charge20	96	96	28	30	40	32
Gameplay	characters/badelineBoss/charge21	96	96	29	30	39	32
Gameplay	characters/badelineBoss/charge22	96	96	29	31	39	31
Gameplay	characters/badelineBoss/charge23	96	96	30	32	38	30
Gameplay	characters/badelineBoss/charge24	96	96	30	31	38	31
Gameplay	characters/badelineBoss/charge25	96	96	29	30	39	32
Gameplay	characters/badelineBoss/charge26	96	96	29	31	39	31
Gameplay	characters/badelineBoss/charge27	96	96	30	32	38	30
Gameplay	characters/badelineBoss/charge28	96	96	30	31	38	31
Gameplay	characters/badelineBoss/charge29	96	96	30	31	38	31
Gameplay	characters/badelineBoss/charge30	96	96	30	29	38	33
Gameplay	characters/badelineBoss/charge31	96	96	28	30	40	38
Gameplay	characters/badelineBoss/charge32	96	96	29	30	39	41
Gameplay	characters/badelineBoss/charge33	96	96	21	24	47	38
Gameplay	characters/badelineBoss/charge34	96	96	30	24	38	45
Gameplay	characters/badelineBoss/charge35	96	96	22	26	46	36
Gameplay	characters/badelineBoss/charge36	96	96	29	28	39	35
Gameplay	characters/badelineBoss/charge37	96	96	29	31	39	31
Gameplay	characters/badelineBoss/charge38	96	96	30	32	38	30
Gameplay	characters/badelineBoss/charge39	96	96	30	31	38	31
Gameplay	characters/badelineBoss/charge40	96	96	21	20	43	43
Gameplay	characters/badelineBoss/charge41	96	96	21	18	45	44
Gameplay	characters/badelineBoss/charge42	96	96	30	29	39	34
Gameplay	characters/badelineBoss/charge43	96	96	21	19	47	45
Gameplay	characters/badelineBoss/charge44	96	96	29	20	38	44
Gameplay	characters/badelineBoss/charge45	96	96	22	33	46	32
Gameplay	characters/badelineBoss/hit00	96	96	29	35	38	30
Gameplay	characters/badelineBoss/hit01	96	96	30	36	36	28
Gameplay	characters/badelineBoss/hit02	96	96	27	35	38	31
Gameplay	characters/badelineBoss/hit03	96	96	25	28	45	45
Gameplay	characters/badelineBoss/hit04	96	96	23	27	49	46
Gameplay	characters/badelineBoss/hit05	96	96	22	26	52	48
Gameplay	characters/badelineBoss/hit06	96	96	21	26	54	49
Gameplay	characters/badelineBoss/hit07	96	96	21	26	55	50
Gameplay	characters/badelineBoss/hit08	96	96	32	35	32	29
Gameplay	characters/badelineBoss/hit09	96	96	37	40	22	21
Gameplay	characters/badelineBoss/hit10	96	96	39	44	18	18
Gameplay	characters/badelineBoss/hit11	96	96	40	45	16	16
Gameplay	characters/badelineBoss/hit12	96	96	39	44	18	18
Gameplay	characters/badelineBoss/hit13	96	96	39	44	18	18
Gameplay	characters/badelineBoss/hit14	96	96	40	45	16	16
Gameplay	characters/badelineBoss/hit15	96	96	39	44	18	18
Gameplay	characters/badelineBoss/hit16	96	96	32	29	39	39
Gameplay	characters/badelineBoss/hit17	96	96	31	28	42	41
Gameplay	characters/badelineBoss/hit18	96	96	30	28	44	40
Gameplay	characters/badelineBoss/hit19	96	96	29	28	45	40
Gameplay	characters/badelineBoss/projectile00	48	48	21	21	6	6
Gameplay	characters/badelineBoss/projectile01	48	48	20	21	8	6
Gameplay	characters/badelineBoss/projectile02	48	48	23	19	2	10
Gameplay	characters/badelineBoss/projectile03	48	48	23	18	2	12
Gameplay	characters/badelineBoss/projectile04	48	48	16	20	13	9
Gameplay	characters/badelineBoss/projectile05	48	48	16	19	13	10
Gameplay	characters/badelineBoss/projectile06	48	48	18	16	11	12
Gameplay	characters/badelineBoss/projectile07	48	48	20	16	10	12
Gameplay	characters/badelineBoss/projectile08	48	48	19	19	14	10
Gameplay	characters/badelineBoss/projectile09	48	48	19	20	14	8
Gameplay	characters/badelineBoss/projectile10	48	48	20	20	10	12
Gameplay	characters/badelineBoss/projectile11	48	48	20	20	8	12
Gameplay	characters/badelineBoss/projectile12	48	48	18	21	10	10
Gameplay	characters/badelineBoss/scared00	96	96	34	34	28	29
Gameplay	characters/badelineBoss/scared01	96	96	31	35	34	28
Gameplay	characters/badelineBoss/scared02	96	96	30	33	36	30
Gameplay	characters/badelineBoss/scared03	96	96	29	33	38	30
Gameplay	characters/badelineBoss/scared04	96	96	38	34	22	29
Gameplay	characters/badelineBoss/scared05	96	96	37	35	24	28
Gameplay	characters/badelineBoss/scared06	96	96	39	33	20	30
Gameplay	characters/badelineBoss/scared07	96	96	39	33	21	30
Gameplay	characters/badelineBoss/scared08	96	96	38	34	22	29
Gameplay	characters/badelineBoss/scared09	96	96	39	35	20	28
Gameplay	characters/badelineBoss/scared10	96	96	39	33	20	30
Gameplay	characters/badelineBoss/scared11	96	96	39	33	21	30
Gameplay	characters/badelineBoss/scared12	96	96	38	34	22	29
Gameplay	characters/badelineBoss/scared13	96	96	39	35	20	28
Gameplay	characters/badelineBoss/scared14	96	96	39	33	20	30
Gameplay	characters/badelineBoss/scared15	96	96	39	33	21	30
Gameplay	characters/badelineBoss/scared16	96	96	38	34	22	29
Gameplay	characters/badelineBoss/scared17	96	96	39	35	20	28
Gameplay	characters/badelineBoss/scared18	96	96	39	33	20	30
Gameplay	characters/badelineBoss/scared19	96	96	37	33	23	30
Gameplay	characters/badelineBoss/scared20	96	96	40	33	19	29
Gameplay	characters/badelineBoss/scared21	96	96	39	34	20	28
Gameplay	characters/badelineBoss/scared22	96	96	39	39	20	23
Gameplay	characters/badelineBoss/scared23	96	96	35	44	24	18
Gameplay	characters/badelineBoss/scared24	96	96	36	47	23	15
Gameplay	characters/badelineBoss/scared25	96	96	37	49	20	13
Gameplay	characters/badelineBoss/scared26	96	96	38	49	19	13
Gameplay	characters/badelineBoss/scared27	96	96	40	49	16	13
Gameplay	characters/badelineBoss/scared28	96	96	40	49	16	13
Gameplay	characters/badelineBoss/scared29	96	96	40	49	15	13
Gameplay	characters/badelineBoss/scared30	96	96	40	49	15	13
Gameplay	characters/badelineBoss/scared31	96	96	40	49	15	13
Gameplay	characters/badelineBoss/scared32	96	96	40	49	15	13
Gameplay	characters/badelineBoss/scared33	96	96	40	49	15	13
Gameplay	characters/badelineBoss/scared34	96	96	40	49	15	13
Gameplay	characters/badelineBoss/scared35	96	96	40	49	15	13
Gameplay	characters/badelineBoss/scared36	96	96	40	49	15	13
Gameplay	characters/bird/FlyUp01	32	24	8	4	16	17
Gameplay	characters/bird/FlyUp02	32	24	12	4	8	17
Gameplay	characters/bird/FlyUp03	32	24	11	3	9	17
Gameplay	characters/bird/FlyUp04	32	24	10	3	12	17
Gameplay	characters/bird/FlyUp05	32	24	10	3	12	17
Gameplay	characters/bird/FlyUp06	32	24	12	4	9	17
Gameplay	characters/bird/FlyUp07	32	24	12	4	8	17
Gameplay	characters/bird/FlyUp08	32	24	10	4	12	17
Gameplay	characters/bird/FlyUp09	32	24	7	5	18	17
Gameplay	characters/bird/FlyUp10	32	24	4	6	24	17
Gameplay	characters/bird/FlyUp11	32	24	4	6	24	17
Gameplay	characters/bird/FlyUp12	32	24	4	6	24	17
Gameplay	characters/bird/FlyUp13	32	24	4	6	24	17
Gameplay	characters/bird/FlyUp14	32	24	4	6	24	17
Gameplay	characters/bird/FlyUp15	32	24	4	6	24	17
Gameplay	characters/bird/Hold00	32	32	8	11	15	13
Gameplay	characters/bird/Hold01	32	32	10	10	11	13
Gameplay	characters/bird/Hold02	32	32	7	11	17	12
Gameplay	characters/bird/Hold03	32	32	3	11	25	13
Gameplay	characters/bird/Hold04	32	32	3	10	25	14
Gameplay	characters/bird/Hold05	32	32	4	9	23	15
